State,Compound,Year,Units,Quantity
South Carolina,CLOMAZONE,2010,kg,0.0
South Carolina,CLOMAZONE,2011,kg,0.0
South Carolina,CLOMAZONE,2012,kg,0.0
South Carolina,CLOMAZONE,2013,kg,0.0
South Carolina,CLOMAZONE,2014,kg,0.0
South Carolina,CLOMAZONE,2015,kg,0.0
South Carolina,CLOMAZONE,2016,kg,0.0
South Carolina,CLOMAZONE,2017,kg,0.0
South Carolina,HALOSULFURON,1996,kg,0.0
South Carolina,HALOSULFURON,1997,kg,0.0
South Carolina,HALOSULFURON,1998,kg,0.0
South Carolina,HALOSULFURON,1999,kg,0.0
South Carolina,HALOSULFURON,2000,kg,0.0
South Carolina,HALOSULFURON,2001,kg,0.0
South Carolina,HALOSULFURON,2002,kg,0.0
South Carolina,HALOSULFURON,2003,kg,0.0
South Carolina,HALOSULFURON,2004,kg,0.0
South Carolina,HALOSULFURON,2005,kg,0.0
South Carolina,HALOSULFURON,2006,kg,0.0
South Carolina,HALOSULFURON,2007,kg,0.0
South Carolina,HALOSULFURON,2008,kg,0.0
South Carolina,HALOSULFURON,2009,kg,0.0
South Carolina,HALOSULFURON,2010,kg,0.0
South Carolina,HALOSULFURON,2011,kg,0.0
South Carolina,HALOSULFURON,2012,kg,0.0
South Carolina,HALOSULFURON,2013,kg,0.0
South Carolina,HALOSULFURON,2014,kg,0.0
South Carolina,HALOSULFURON,2015,kg,0.0
South Carolina,HALOSULFURON,2016,kg,0.0
South Carolina,HALOSULFURON,2017,kg,0.0
South Carolina,PENDIMETHALIN,1992,kg,0.0
South Carolina,PENDIMETHALIN,1993,kg,0.0
South Carolina,PENDIMETHALIN,1994,kg,0.0
South Carolina,PENDIMETHALIN,1995,kg,0.0
South Carolina,PENDIMETHALIN,1996,kg,0.0
South Carolina,PENDIMETHALIN,1997,kg,0.0
South Carolina,PENDIMETHALIN,1998,kg,0.0
South Carolina,PENDIMETHALIN,1999,kg,0.0
South Carolina,PENDIMETHALIN,2000,kg,0.0
South Carolina,PENDIMETHALIN,2001,kg,0.0
South Carolina,PENDIMETHALIN,2002,kg,0.0
South Carolina,PENDIMETHALIN,2003,kg,0.0
South Carolina,PENDIMETHALIN,2004,kg,0.0
South Carolina,PENDIMETHALIN,2005,kg,0.0
South Carolina,PENDIMETHALIN,2006,kg,0.0
South Carolina,PENDIMETHALIN,2007,kg,0.0
South Carolina,PENDIMETHALIN,2008,kg,0.0
South Carolina,PENDIMETHALIN,2009,kg,0.0
South Carolina,PENDIMETHALIN,2010,kg,0.0
South Carolina,PENDIMETHALIN,2011,kg,0.0
South Carolina,PENDIMETHALIN,2012,kg,0.0
South Carolina,PENDIMETHALIN,2013,kg,0.0
South Carolina,PENDIMETHALIN,2014,kg,0.0
South Carolina,PENDIMETHALIN,2015,kg,0.0
South Carolina,PENDIMETHALIN,2016,kg,0.0
South Carolina,PENDIMETHALIN,2017,kg,0.0
South Carolina,TRICLOPYR,1992,kg,0.0
South Carolina,TRICLOPYR,1993,kg,0.0
South Carolina,TRICLOPYR,1994,kg,0.0
South Carolina,TRICLOPYR,1995,kg,0.0
South Carolina,TRICLOPYR,1996,kg,0.0
South Carolina,TRICLOPYR,1997,kg,0.0
South Carolina,TRICLOPYR,1998,kg,0.0
South Carolina,TRICLOPYR,1999,kg,0.0
South Carolina,TRICLOPYR,2000,kg,0.0
South Carolina,TRICLOPYR,2001,kg,0.0
South Carolina,TRICLOPYR,2002,kg,0.0
South Carolina,TRICLOPYR,2003,kg,0.0
South Carolina,TRICLOPYR,2004,kg,0.0
South Carolina,TRICLOPYR,2005,kg,0.0
South Carolina,TRICLOPYR,2006,kg,0.0
South Carolina,TRICLOPYR,2007,kg,0.0
South Carolina,TRICLOPYR,2008,kg,0.0
South Carolina,TRICLOPYR,2009,kg,0.0
South Carolina,TRICLOPYR,2010,kg,0.0
South Carolina,TRICLOPYR,2011,kg,0.0
South Carolina,TRICLOPYR,2012,kg,0.0
South Carolina,TRICLOPYR,2013,kg,0.0
South Carolina,TRICLOPYR,2014,kg,0.0
South Carolina,TRICLOPYR,2015,kg,0.0
South Carolina,TRICLOPYR,2016,kg,0.0
South Carolina,TRICLOPYR,2017,kg,0.0
South Dakota,CARFENTRAZONE-ETHYL,1999,kg,0.0
South Dakota,CARFENTRAZONE-ETHYL,2000,kg,0.0
South Dakota,CARFENTRAZONE-ETHYL,2001,kg,0.0
South Dakota,CARFENTRAZONE-ETHYL,2002,kg,0.0
South Dakota,CARFENTRAZONE-ETHYL,2003,kg,0.0
South Dakota,CARFENTRAZONE-ETHYL,2004,kg,0.0
South Dakota,CARFENTRAZONE-ETHYL,2005,kg,0.0
South Dakota,CARFENTRAZONE-ETHYL,2006,kg,0.0
South Dakota,CARFENTRAZONE-ETHYL,2007,kg,0.0
South Dakota,CARFENTRAZONE-ETHYL,2008,kg,0.0
South Dakota,CARFENTRAZONE-ETHYL,2009,kg,0.0
South Dakota,CARFENTRAZONE-ETHYL,2010,kg,0.0
South Dakota,CARFENTRAZONE-ETHYL,2011,kg,0.0
South Dakota,CARFENTRAZONE-ETHYL,2012,kg,0.0
South Dakota,CARFENTRAZONE-ETHYL,2013,kg,0.0
South Dakota,CARFENTRAZONE-ETHYL,2014,kg,0.0
South Dakota,CARFENTRAZONE-ETHYL,2015,kg,0.0
South Dakota,CARFENTRAZONE-ETHYL,2016,kg,0.0
South Dakota,CARFENTRAZONE-ETHYL,2017,kg,0.0
South Dakota,CLOMAZONE,1992,kg,0.0
South Dakota,CLOMAZONE,1993,kg,0.0
South Dakota,CLOMAZONE,1994,kg,0.0
South Dakota,CLOMAZONE,1995,kg,0.0
South Dakota,CLOMAZONE,1996,kg,0.0
South Dakota,CLOMAZONE,1997,kg,0.0
South Dakota,CLOMAZONE,1998,kg,0.0
South Dakota,CLOMAZONE,1999,kg,0.0
South Dakota,CLOMAZONE,2000,kg,0.0
South Dakota,CLOMAZONE,2001,kg,0.0
South Dakota,CLOMAZONE,2002,kg,0.0
South Dakota,CLOMAZONE,2003,kg,0.0
South Dakota,CLOMAZONE,2004,kg,0.0
South Dakota,CLOMAZONE,2005,kg,0.0
South Dakota,CLOMAZONE,2006,kg,0.0
South Dakota,CLOMAZONE,2007,kg,0.0
South Dakota,CLOMAZONE,2008,kg,0.0
South Dakota,CLOMAZONE,2009,kg,0.0
South Dakota,CLOMAZONE,2010,kg,0.0
South Dakota,CLOMAZONE,2011,kg,0.0
South Dakota,CLOMAZONE,2012,kg,0.0
South Dakota,CLOMAZONE,2013,kg,0.0
South Dakota,CLOMAZONE,2014,kg,0.0
South Dakota,CLOMAZONE,2015,kg,0.0
South Dakota,CLOMAZONE,2016,kg,0.0
South Dakota,CLOMAZONE,2017,kg,0.0
South Dakota,HALOSULFURON,1995,kg,0.0
South Dakota,HALOSULFURON,1996,kg,0.0
South Dakota,HALOSULFURON,1997,kg,0.0
South Dakota,HALOSULFURON,1998,kg,0.0
South Dakota,HALOSULFURON,1999,kg,0.0
South Dakota,HALOSULFURON,2000,kg,0.0
South Dakota,HALOSULFURON,2001,kg,0.0
South Dakota,HALOSULFURON,2002,kg,0.0
South Dakota,HALOSULFURON,2003,kg,0.0
South Dakota,HALOSULFURON,2004,kg,0.0
South Dakota,HALOSULFURON,2005,kg,0.0
South Dakota,HALOSULFURON,2006,kg,0.0
South Dakota,HALOSULFURON,2007,kg,0.0
South Dakota,HALOSULFURON,2008,kg,0.0
South Dakota,HALOSULFURON,2009,kg,0.0
South Dakota,HALOSULFURON,2010,kg,0.0
South Dakota,HALOSULFURON,2011,kg,0.0
South Dakota,HALOSULFURON,2012,kg,0.0
South Dakota,HALOSULFURON,2013,kg,0.0
South Dakota,HALOSULFURON,2014,kg,0.0
South Dakota,HALOSULFURON,2015,kg,0.0
South Dakota,HALOSULFURON,2016,kg,0.0
South Dakota,HALOSULFURON,2017,kg,0.0
South Dakota,PENDIMETHALIN,1992,kg,0.0
South Dakota,PENDIMETHALIN,1993,kg,0.0
South Dakota,PENDIMETHALIN,1994,kg,0.0
South Dakota,PENDIMETHALIN,1995,kg,0.0
South Dakota,PENDIMETHALIN,1996,kg,0.0
South Dakota,PENDIMETHALIN,1997,kg,0.0
South Dakota,PENDIMETHALIN,1998,kg,0.0
South Dakota,PENDIMETHALIN,1999,kg,0.0
South Dakota,PENDIMETHALIN,2000,kg,0.0
South Dakota,PENDIMETHALIN,2001,kg,0.0
South Dakota,PENDIMETHALIN,2002,kg,0.0
South Dakota,PENDIMETHALIN,2003,kg,0.0
South Dakota,PENDIMETHALIN,2004,kg,0.0
South Dakota,PENDIMETHALIN,2005,kg,0.0
South Dakota,PENDIMETHALIN,2006,kg,0.0
South Dakota,PENDIMETHALIN,2007,kg,0.0
South Dakota,PENDIMETHALIN,2008,kg,0.0
South Dakota,PENDIMETHALIN,2009,kg,0.0
South Dakota,PENDIMETHALIN,2010,kg,0.0
South Dakota,PENDIMETHALIN,2011,kg,0.0
South Dakota,PENDIMETHALIN,2012,kg,0.0
South Dakota,PENDIMETHALIN,2013,kg,0.0
South Dakota,PENDIMETHALIN,2014,kg,0.0
South Dakota,PENDIMETHALIN,2015,kg,0.0
South Dakota,PENDIMETHALIN,2016,kg,0.0
South Dakota,PENDIMETHALIN,2017,kg,0.0
South Dakota,PROPANIL,1992,kg,0.0
South Dakota,PROPANIL,1995,kg,0.0
South Dakota,PROPANIL,1996,kg,0.0
South Dakota,PROPANIL,1997,kg,0.0
South Dakota,PROPANIL,1999,kg,0.0
South Dakota,TRICLOPYR,1992,kg,0.0
South Dakota,TRICLOPYR,1993,kg,0.0
South Dakota,TRICLOPYR,1994,kg,0.0
South Dakota,TRICLOPYR,1995,kg,0.0
South Dakota,TRICLOPYR,1996,kg,0.0
South Dakota,TRICLOPYR,1997,kg,0.0
South Dakota,TRICLOPYR,1998,kg,0.0
South Dakota,TRICLOPYR,1999,kg,0.0
South Dakota,TRICLOPYR,2000,kg,0.0
South Dakota,TRICLOPYR,2001,kg,0.0
South Dakota,TRICLOPYR,2002,kg,0.0
South Dakota,TRICLOPYR,2003,kg,0.0
South Dakota,TRICLOPYR,2004,kg,0.0
South Dakota,TRICLOPYR,2005,kg,0.0
South Dakota,TRICLOPYR,2006,kg,0.0
South Dakota,TRICLOPYR,2007,kg,0.0
South Dakota,TRICLOPYR,2008,kg,0.0
South Dakota,TRICLOPYR,2009,kg,0.0
South Dakota,TRICLOPYR,2010,kg,0.0
South Dakota,TRICLOPYR,2011,kg,0.0
South Dakota,TRICLOPYR,2012,kg,0.0
South Dakota,TRICLOPYR,2013,kg,0.0
South Dakota,TRICLOPYR,2014,kg,0.0
South Dakota,TRICLOPYR,2015,kg,0.0
South Dakota,TRICLOPYR,2016,kg,0.0
South Dakota,TRICLOPYR,2017,kg,0.0
Tennessee,BENSULFURON,1992,kg,0.1
Tennessee,BENSULFURON,1993,kg,0.2
Tennessee,BENSULFURON,1994,kg,0.4
Tennessee,BENSULFURON,1995,kg,0.7
Tennessee,BENSULFURON,1996,kg,0.7
Tennessee,BENSULFURON,1997,kg,42.6
Tennessee,BENSULFURON,1998,kg,0.6
Tennessee,BENSULFURON,1999,kg,0.5
Tennessee,BENSULFURON,2000,kg,0.7
Tennessee,BENSULFURON,2001,kg,1.1
Tennessee,BENSULFURON,2002,kg,0.5
Tennessee,BENSULFURON,2003,kg,1.4
Tennessee,BENSULFURON,2004,kg,1.5
Tennessee,BENSULFURON,2005,kg,1.6
Tennessee,BENSULFURON,2006,kg,1.4
Tennessee,BENSULFURON,2007,kg,1.5
Tennessee,BENSULFURON,2008,kg,2.6
Tennessee,BENSULFURON,2009,kg,2.3
Tennessee,BENSULFURON,2010,kg,0.3
Tennessee,BENSULFURON,2011,kg,1.5
Tennessee,BENSULFURON,2012,kg,0.7
Tennessee,BENSULFURON,2013,kg,0.7
Tennessee,BENSULFURON,2014,kg,0.4
Tennessee,BENSULFURON,2015,kg,1.1
Tennessee,BENSULFURON,2016,kg,0.2
Tennessee,BENSULFURON,2017,kg,1.3
Tennessee,CARFENTRAZONE-ETHYL,2000,kg,0.2
Tennessee,CARFENTRAZONE-ETHYL,2001,kg,0.3
Tennessee,CARFENTRAZONE-ETHYL,2002,kg,0.7
Tennessee,CARFENTRAZONE-ETHYL,2003,kg,1.2
Tennessee,CARFENTRAZONE-ETHYL,2004,kg,1.5
Tennessee,CARFENTRAZONE-ETHYL,2005,kg,1.2
Tennessee,CARFENTRAZONE-ETHYL,2006,kg,1.4
Tennessee,CARFENTRAZONE-ETHYL,2007,kg,1.0
Tennessee,CARFENTRAZONE-ETHYL,2008,kg,2.4
Tennessee,CARFENTRAZONE-ETHYL,2009,kg,1.2
Tennessee,CARFENTRAZONE-ETHYL,2010,kg,1.4
Tennessee,CARFENTRAZONE-ETHYL,2011,kg,0.6
Tennessee,CARFENTRAZONE-ETHYL,2012,kg,0.6
Tennessee,CARFENTRAZONE-ETHYL,2013,kg,0.2
Tennessee,CARFENTRAZONE-ETHYL,2014,kg,0.0
Tennessee,CARFENTRAZONE-ETHYL,2015,kg,0.3
Tennessee,CARFENTRAZONE-ETHYL,2016,kg,0.0
Tennessee,CARFENTRAZONE-ETHYL,2017,kg,0.5
Tennessee,CLOMAZONE,1992,kg,0.0
Tennessee,CLOMAZONE,1993,kg,0.0
Tennessee,CLOMAZONE,1994,kg,0.0
Tennessee,CLOMAZONE,1995,kg,0.0
Tennessee,CLOMAZONE,1996,kg,0.0
Tennessee,CLOMAZONE,1997,kg,0.0
Tennessee,CLOMAZONE,1998,kg,0.0
Tennessee,CLOMAZONE,1999,kg,21.5
Tennessee,CLOMAZONE,2000,kg,77.6
Tennessee,CLOMAZONE,2001,kg,103.1
Tennessee,CLOMAZONE,2002,kg,113.6
Tennessee,CLOMAZONE,2003,kg,108.8
Tennessee,CLOMAZONE,2004,kg,125.7
Tennessee,CLOMAZONE,2005,kg,142.6
Tennessee,CLOMAZONE,2006,kg,141.7
Tennessee,CLOMAZONE,2007,kg,133.0
Tennessee,CLOMAZONE,2008,kg,201.6
Tennessee,CLOMAZONE,2009,kg,177.9
Tennessee,CLOMAZONE,2010,kg,141.3
Tennessee,CLOMAZONE,2011,kg,102.3
Tennessee,CLOMAZONE,2012,kg,99.5
Tennessee,CLOMAZONE,2013,kg,76.1
Tennessee,CLOMAZONE,2014,kg,101.5
Tennessee,CLOMAZONE,2015,kg,92.8
Tennessee,CLOMAZONE,2016,kg,14.9
Tennessee,CLOMAZONE,2017,kg,121.9
Tennessee,CYHALOFOP,2002,kg,1.3
Tennessee,CYHALOFOP,2003,kg,11.3
Tennessee,CYHALOFOP,2004,kg,15.6
Tennessee,CYHALOFOP,2005,kg,25.2
Tennessee,CYHALOFOP,2006,kg,16.1
Tennessee,CYHALOFOP,2007,kg,10.5
Tennessee,CYHALOFOP,2008,kg,19.9
Tennessee,CYHALOFOP,2009,kg,14.4
Tennessee,CYHALOFOP,2010,kg,12.2
Tennessee,CYHALOFOP,2011,kg,13.2
Tennessee,CYHALOFOP,2012,kg,4.6
Tennessee,CYHALOFOP,2013,kg,13.3
Tennessee,CYHALOFOP,2014,kg,11.3
Tennessee,CYHALOFOP,2015,kg,16.9
Tennessee,CYHALOFOP,2016,kg,1.2
Tennessee,CYHALOFOP,2017,kg,14.6
Tennessee,HALOSULFURON,1995,kg,0.0
Tennessee,HALOSULFURON,1996,kg,0.0
Tennessee,HALOSULFURON,1997,kg,0.0
Tennessee,HALOSULFURON,1998,kg,0.0
Tennessee,HALOSULFURON,1999,kg,0.5
Tennessee,HALOSULFURON,2000,kg,0.9
Tennessee,HALOSULFURON,2001,kg,1.0
Tennessee,HALOSULFURON,2002,kg,2.2
Tennessee,HALOSULFURON,2003,kg,2.2
Tennessee,HALOSULFURON,2004,kg,3.0
Tennessee,HALOSULFURON,2005,kg,1.9
Tennessee,HALOSULFURON,2006,kg,4.8
Tennessee,HALOSULFURON,2007,kg,2.7
Tennessee,HALOSULFURON,2008,kg,3.3
Tennessee,HALOSULFURON,2009,kg,3.9
Tennessee,HALOSULFURON,2010,kg,2.8
Tennessee,HALOSULFURON,2011,kg,4.6
Tennessee,HALOSULFURON,2012,kg,1.5
Tennessee,HALOSULFURON,2013,kg,2.7
Tennessee,HALOSULFURON,2014,kg,3.2
Tennessee,HALOSULFURON,2015,kg,4.1
Tennessee,HALOSULFURON,2016,kg,1.0
Tennessee,HALOSULFURON,2017,kg,3.8
Tennessee,ORTHOSULFAMURON,2007,kg,0.5
Tennessee,ORTHOSULFAMURON,2008,kg,1.3
Tennessee,ORTHOSULFAMURON,2009,kg,4.4
Tennessee,ORTHOSULFAMURON,2010,kg,1.8
Tennessee,ORTHOSULFAMURON,2011,kg,0.2
Tennessee,ORTHOSULFAMURON,2012,kg,0.3
Tennessee,ORTHOSULFAMURON,2013,kg,0.4
Tennessee,ORTHOSULFAMURON,2014,kg,0.6
Tennessee,ORTHOSULFAMURON,2015,kg,0.3
Tennessee,ORTHOSULFAMURON,2016,kg,0.1
Tennessee,ORTHOSULFAMURON,2017,kg,1.2
Tennessee,PENDIMETHALIN,1992,kg,7.1
Tennessee,PENDIMETHALIN,1993,kg,30.1
Tennessee,PENDIMETHALIN,1994,kg,58.1
Tennessee,PENDIMETHALIN,1995,kg,64.8
Tennessee,PENDIMETHALIN,1996,kg,135.6
Tennessee,PENDIMETHALIN,1997,kg,54.8
Tennessee,PENDIMETHALIN,1998,kg,115.8
Tennessee,PENDIMETHALIN,1999,kg,70.3
Tennessee,PENDIMETHALIN,2000,kg,30.7
Tennessee,PENDIMETHALIN,2001,kg,12.9
Tennessee,PENDIMETHALIN,2002,kg,20.0
Tennessee,PENDIMETHALIN,2003,kg,26.6
Tennessee,PENDIMETHALIN,2004,kg,17.3
Tennessee,PENDIMETHALIN,2005,kg,7.8
Tennessee,PENDIMETHALIN,2006,kg,48.6
Tennessee,PENDIMETHALIN,2007,kg,16.7
Tennessee,PENDIMETHALIN,2008,kg,29.0
Tennessee,PENDIMETHALIN,2009,kg,18.1
Tennessee,PENDIMETHALIN,2010,kg,7.5
Tennessee,PENDIMETHALIN,2011,kg,11.2
Tennessee,PENDIMETHALIN,2012,kg,14.0
Tennessee,PENDIMETHALIN,2013,kg,51.8
Tennessee,PENDIMETHALIN,2014,kg,64.9
Tennessee,PENDIMETHALIN,2015,kg,25.8
Tennessee,PENDIMETHALIN,2016,kg,13.8
Tennessee,PENDIMETHALIN,2017,kg,75.8
Tennessee,PENOXSULAM,2006,kg,0.0
Tennessee,PENOXSULAM,2007,kg,0.3
Tennessee,PENOXSULAM,2008,kg,0.0
Tennessee,PENOXSULAM,2009,kg,0.4
Tennessee,PENOXSULAM,2010,kg,0.5
Tennessee,PENOXSULAM,2011,kg,0.3
Tennessee,PENOXSULAM,2012,kg,0.5
Tennessee,PENOXSULAM,2013,kg,1.1
Tennessee,PENOXSULAM,2014,kg,1.1
Tennessee,PENOXSULAM,2015,kg,1.4
Tennessee,PENOXSULAM,2016,kg,0.1
Tennessee,PENOXSULAM,2017,kg,0.3
Tennessee,PROPANIL,1992,kg,912.0
Tennessee,PROPANIL,1993,kg,1068.1
Tennessee,PROPANIL,1994,kg,1380.0
Tennessee,PROPANIL,1995,kg,43561.9
Tennessee,PROPANIL,1996,kg,1241.1
Tennessee,PROPANIL,1997,kg,9070.3
Tennessee,PROPANIL,1998,kg,1151.4
Tennessee,PROPANIL,1999,kg,1064.8
Tennessee,PROPANIL,2000,kg,793.8
Tennessee,PROPANIL,2001,kg,724.3
Tennessee,PROPANIL,2002,kg,821.9
Tennessee,PROPANIL,2003,kg,1019.8
Tennessee,PROPANIL,2004,kg,1202.6
Tennessee,PROPANIL,2005,kg,865.9
Tennessee,PROPANIL,2006,kg,1015.2
Tennessee,PROPANIL,2007,kg,1222.0
Tennessee,PROPANIL,2008,kg,865.4
Tennessee,PROPANIL,2009,kg,911.6
Tennessee,PROPANIL,2010,kg,853.9
Tennessee,PROPANIL,2011,kg,505.0
Tennessee,PROPANIL,2012,kg,469.0
Tennessee,PROPANIL,2013,kg,670.8
Tennessee,PROPANIL,2014,kg,591.2
Tennessee,PROPANIL,2015,kg,537.8
Tennessee,PROPANIL,2016,kg,109.7
Tennessee,PROPANIL,2017,kg,574.4
Tennessee,THIOBENCARB,1992,kg,152.1
Tennessee,THIOBENCARB,1993,kg,173.8
Tennessee,THIOBENCARB,1994,kg,49.3
Tennessee,THIOBENCARB,1995,kg,165.9
Tennessee,THIOBENCARB,1996,kg,121.6
Tennessee,THIOBENCARB,1997,kg,132.2
Tennessee,THIOBENCARB,1998,kg,175.9
Tennessee,THIOBENCARB,1999,kg,137.9
Tennessee,THIOBENCARB,2000,kg,32.6
Tennessee,THIOBENCARB,2001,kg,13.1
Tennessee,THIOBENCARB,2002,kg,3.9
Tennessee,THIOBENCARB,2003,kg,44.0
Tennessee,THIOBENCARB,2004,kg,21.4
Tennessee,THIOBENCARB,2006,kg,23.6
Tennessee,THIOBENCARB,2007,kg,62.4
Tennessee,THIOBENCARB,2008,kg,340.5
Tennessee,THIOBENCARB,2009,kg,18.0
Tennessee,THIOBENCARB,2010,kg,10.7
Tennessee,THIOBENCARB,2011,kg,51.3
Tennessee,THIOBENCARB,2012,kg,45.4
Tennessee,THIOBENCARB,2013,kg,124.2
Tennessee,THIOBENCARB,2014,kg,128.9
Tennessee,THIOBENCARB,2015,kg,146.4
Tennessee,THIOBENCARB,2016,kg,59.8
Tennessee,THIOBENCARB,2017,kg,140.9
Tennessee,TRICLOPYR,1992,kg,6.3
Tennessee,TRICLOPYR,1993,kg,5.4
Tennessee,TRICLOPYR,1994,kg,6.8
Tennessee,TRICLOPYR,1995,kg,9.7
Tennessee,TRICLOPYR,1996,kg,19.7
Tennessee,TRICLOPYR,1997,kg,22.7
Tennessee,TRICLOPYR,1998,kg,8.1
Tennessee,TRICLOPYR,1999,kg,11.3
Tennessee,TRICLOPYR,2000,kg,16.2
Tennessee,TRICLOPYR,2001,kg,5.9
Tennessee,TRICLOPYR,2002,kg,19.8
Tennessee,TRICLOPYR,2003,kg,17.0
Tennessee,TRICLOPYR,2004,kg,6.8
Tennessee,TRICLOPYR,2005,kg,14.4
Tennessee,TRICLOPYR,2006,kg,13.6
Tennessee,TRICLOPYR,2007,kg,13.5
Tennessee,TRICLOPYR,2008,kg,11.1
Tennessee,TRICLOPYR,2009,kg,10.0
Tennessee,TRICLOPYR,2010,kg,3.0
Tennessee,TRICLOPYR,2011,kg,1.1
Tennessee,TRICLOPYR,2012,kg,11.8
Tennessee,TRICLOPYR,2013,kg,4.0
Tennessee,TRICLOPYR,2014,kg,3.7
Tennessee,TRICLOPYR,2015,kg,1.3
Tennessee,TRICLOPYR,2016,kg,2.1
Tennessee,TRICLOPYR,2017,kg,4.7
Texas,BENSULFURON,1992,kg,548.1
Texas,BENSULFURON,1993,kg,984.4
Texas,BENSULFURON,1994,kg,577.9
Texas,BENSULFURON,1995,kg,1355.8
Texas,BENSULFURON,1996,kg,918.5
Texas,BENSULFURON,1997,kg,863.6
Texas,BENSULFURON,1998,kg,661.7
Texas,BENSULFURON,1999,kg,1419.0
Texas,BENSULFURON,2000,kg,899.2
Texas,BENSULFURON,2001,kg,384.7
Texas,BENSULFURON,2002,kg,382.2
Texas,BENSULFURON,2003,kg,234.3
Texas,BENSULFURON,2004,kg,285.2
Texas,BENSULFURON,2005,kg,315.8
Texas,BENSULFURON,2006,kg,268.1
Texas,BENSULFURON,2007,kg,52.4
Texas,BENSULFURON,2008,kg,267.4
Texas,BENSULFURON,2009,kg,275.1
Texas,BENSULFURON,2010,kg,272.2
Texas,BENSULFURON,2011,kg,330.3
Texas,BENSULFURON,2012,kg,55.3
Texas,BENSULFURON,2013,kg,1318.6
Texas,BENSULFURON,2014,kg,317.5
Texas,BENSULFURON,2015,kg,285.2
Texas,BENSULFURON,2016,kg,37.5
Texas,BENSULFURON,2017,kg,549.3
Texas,CARFENTRAZONE-ETHYL,1999,kg,0.0
Texas,CARFENTRAZONE-ETHYL,2000,kg,0.0
Texas,CARFENTRAZONE-ETHYL,2001,kg,552.2
Texas,CARFENTRAZONE-ETHYL,2002,kg,99.4
Texas,CARFENTRAZONE-ETHYL,2003,kg,74.7
Texas,CARFENTRAZONE-ETHYL,2004,kg,128.8
Texas,CARFENTRAZONE-ETHYL,2005,kg,78.0
Texas,CARFENTRAZONE-ETHYL,2006,kg,105.5
Texas,CARFENTRAZONE-ETHYL,2007,kg,62.1
Texas,CARFENTRAZONE-ETHYL,2008,kg,85.3
Texas,CARFENTRAZONE-ETHYL,2009,kg,245.9
Texas,CARFENTRAZONE-ETHYL,2010,kg,1.4
Texas,CARFENTRAZONE-ETHYL,2011,kg,161.3
Texas,CARFENTRAZONE-ETHYL,2012,kg,40.3
Texas,CARFENTRAZONE-ETHYL,2013,kg,47.4
Texas,CARFENTRAZONE-ETHYL,2014,kg,15.2
Texas,CARFENTRAZONE-ETHYL,2015,kg,71.3
Texas,CARFENTRAZONE-ETHYL,2016,kg,0.0
Texas,CARFENTRAZONE-ETHYL,2017,kg,21.4
Texas,CLOMAZONE,1992,kg,0.0
Texas,CLOMAZONE,1993,kg,0.0
Texas,CLOMAZONE,1994,kg,0.0
Texas,CLOMAZONE,1995,kg,0.0
Texas,CLOMAZONE,1996,kg,0.0
Texas,CLOMAZONE,1997,kg,0.0
Texas,CLOMAZONE,1998,kg,0.0
Texas,CLOMAZONE,1999,kg,7617.7
Texas,CLOMAZONE,2000,kg,23565.4
Texas,CLOMAZONE,2001,kg,19986.1
Texas,CLOMAZONE,2002,kg,19895.9
Texas,CLOMAZONE,2003,kg,19652.9
Texas,CLOMAZONE,2004,kg,19708.9
Texas,CLOMAZONE,2005,kg,19780.6
Texas,CLOMAZONE,2006,kg,12976.1
Texas,CLOMAZONE,2007,kg,13236.5
Texas,CLOMAZONE,2008,kg,11496.3
Texas,CLOMAZONE,2009,kg,18872.4
Texas,CLOMAZONE,2010,kg,10705.2
Texas,CLOMAZONE,2011,kg,11558.0
Texas,CLOMAZONE,2012,kg,10784.9
Texas,CLOMAZONE,2013,kg,6806.2
Texas,CLOMAZONE,2014,kg,9168.2
Texas,CLOMAZONE,2015,kg,11927.9
Texas,CLOMAZONE,2016,kg,18280.6
Texas,CLOMAZONE,2017,kg,10967.6
Texas,CYHALOFOP,2002,kg,188.2
Texas,CYHALOFOP,2003,kg,421.5
Texas,CYHALOFOP,2004,kg,1567.8
Texas,CYHALOFOP,2005,kg,961.0
Texas,CYHALOFOP,2006,kg,2315.3
Texas,CYHALOFOP,2007,kg,1992.4
Texas,CYHALOFOP,2008,kg,3388.8
Texas,CYHALOFOP,2009,kg,2001.0
Texas,CYHALOFOP,2010,kg,1526.8
Texas,CYHALOFOP,2011,kg,2435.3
Texas,CYHALOFOP,2012,kg,173.2
Texas,CYHALOFOP,2013,kg,5039.1
Texas,CYHALOFOP,2014,kg,332.6
Texas,CYHALOFOP,2015,kg,1051.5
Texas,CYHALOFOP,2016,kg,1765.7
Texas,CYHALOFOP,2017,kg,2224.1
Texas,HALOSULFURON,1995,kg,0.0
Texas,HALOSULFURON,1996,kg,0.0
Texas,HALOSULFURON,1997,kg,0.0
Texas,HALOSULFURON,1998,kg,0.0
Texas,HALOSULFURON,1999,kg,151.4
Texas,HALOSULFURON,2000,kg,904.9
Texas,HALOSULFURON,2001,kg,1082.5
Texas,HALOSULFURON,2002,kg,1126.8
Texas,HALOSULFURON,2003,kg,1082.0
Texas,HALOSULFURON,2004,kg,795.9
Texas,HALOSULFURON,2005,kg,900.9
Texas,HALOSULFURON,2006,kg,641.7
Texas,HALOSULFURON,2007,kg,508.8
Texas,HALOSULFURON,2008,kg,733.7
Texas,HALOSULFURON,2009,kg,1092.7
